FOF_Halo_ID,Subhalo_ID,sigma_0_projecty,sigma_3_projecty,sigma_5_projecty,sigma_10_projecty
0,0,1767.9864167431379,4.428195873200774,7.854075511705528,12.696984636683302
262218,151738,1257.9056114265243,1257.9056114265243,1257.9056114265243,13.764706176463143
488885,281538,1202.4983212656878,155.17229003014353,2.6210606788162396,12.450386909842615
708444,401947,590.4113967722515,4.448352032192394,6.084412575320168,8.728046477550944
905707,515440,2723.6731062287204,2972.1146593470176,2723.770116346078,2724.5717196673277
1099467,629105,9.20996963801922,6.050267175551204,7.71310801537785,11.757244410469264
1289969,731681,1338.02058077545,59.778341743792865,59.778341743792865,51.91710726515146
1467438,830848,1547.4429336122612,1547.4429336122612,2153.4044509797764,2163.3182515355425
1617102,928389,41.36375000021741,47.264846555075664,45.54765594657664,33.94545626741026
1791552,1014414,770.0956625555007,1.0018811716165714,2.459036495992137,15.070707650027853
1954520,1110520,817.0763786575517,817.0763786575517,817.0763786575517,817.0763786575517
2106983,1194856,841.0510903068824,839.4584073963932,841.0510903068824,95.91041818122967
2249928,1278811,979.1390583628861,212.58384775928894,210.27278386278945,211.11169826285774
