FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
17122549,9842105,359.18162926699205,1.1169193955800656,1.1263049797559972,4.218382265413844
17153358,9862271,487.78140634432646,1.3809414465959025,1.3809414465959025,1.0050994801776472
17186809,9882817,221.00413724189866,19.942232915164972,19.942232915164972,16.31982465035422
17219533,9904386,1.2020663677388055,1.1290239392556776,2.6280205656788107,8.233625502960564
17252239,9925107,1.1718046564232003,1.1718046564232003,1.1718046564232003,1.233617364104338
17282014,9944412,240.67178004055134,240.67178004055134,240.67178004055134,240.67178004055134
17313871,9963152,387.9728314956579,387.9728314956579,387.9728314956579,4.830255175573527
17344823,9982427,1.257044679089185,1.3108415965476001,1.3108415965476001,4.29868264818701
17379158,10002434,1.1842500737743757,1.1842500737743757,1.2069118733456687,1.1372811113312271
17412194,10021435,91.41895063565369,1.503961020535423,3.507421878262315,5.845196363101968
17443384,10041199,124.44002751007486,124.44002751007486,125.41547856056125,125.78906680071135
17479485,10058986,474.7591715649165,268.8238277971593,270.8107776519686,272.13450560143303
17510142,10077362,809.1559328045561,2.381440159227925,2.381440159227925,1.293008013569083
17536971,10093794,1.2211599302894813,1.2211599302894813,1.1343381575935574,2.5645481536202825
17567216,10110413,951.2796031454542,951.2796031454542,511.230829712021,512.8311208862888
17599176,10129434,694.1372744151049,695.2963634626813,695.2963634626813,696.4811844008327
17633347,10146632,1694.8883567261903,1694.8883567261903,1694.8883567261903,1694.8883567261903
17669637,10165618,840.3871162003103,3.79622187957526,6.3374294882281985,16.230139857624707
17699372,10182757,506.31052259168183,0.8697121911849471,0.8697121911849471,2.216281187373584
17729173,10198250,809.7281021357225,809.7281021357225,6.437092582192554,6.437092582192554
17757919,10214072,660.8332316820005,1.2086395550068014,1.2086395550068014,4.209235670869058
17788647,10231926,1.2136344407090427,0.9897918529698247,0.9897918529698247,3.4931163673152996
17823213,10250252,190.92749402012572,4.725350180432236,6.1984786380383925,9.901534518330147
17853235,10266031,15.144555131814963,2.743878502908612,4.357713124293232,2.539481611299595
17878050,10284004,533.6697712901121,3.5046031982479,3.5046031982479,3.5046031982479
17907468,10300353,663.0664090345716,3.6655058970387047,1.3217848148276121,4.697562530598651
17932993,10316089,2.4193702015723226,1.3179543579183228,0.9880636200431154,2.3896084284817305
17963598,10333667,2.712869970641562,1.2879113254494952,2.6986559768813585,2.6986559768813585
17991263,10352043,1.1162944865696838,1.2500273230786203,1.2500273230786203,2.715458696618709
18021832,10369172,2.7672308247306012,1.3536431749053068,1.3536431749053068,1.3536431749053068
18052809,10385645,7.34326139984181,2.4800501312358203,1.1026124733225027,1.332498621299528
